,0
NTNames#Cnidus,936
NTNames#CnidusGeodata,937
NTNames#CognitiveAgent,938
NTNames#Colossae,939
NTNames#ColossaeGeodata,940
NTNames#ContentBearingObject,941
NTNames#Corinth,942
NTNames#CorinthGeodata,943
NTNames#Corinthians,944
NTNames#Cornelius,945
NTNames#Cos,946
NTNames#CosGeodata,947
NTNames#Cosam,948
NTNames#Crescens,949
NTNames#Cretans,950
NTNames#Crete,951
NTNames#Crispus,952
NTNames#Cyprus,953
NTNames#Cyrene,954
NTNames#Cyrenians,955
NTNames#Dalmanutha,956
NTNames#DalmanuthaGeodata,957
NTNames#Dalmatia,958
NTNames#Damaris,959
NTNames#Damascus,960
NTNames#Daniel,961
NTNames#David,962
NTNames#Decapolis,963
NTNames#Demas,964
NTNames#Demetrius,965
NTNames#DemetriusTheSilversmith,966
NTNames#Derbe,967
NTNames#DerbeGeodata,968
NTNames#Dionysius,969
NTNames#Diotrephes,970
NTNames#Drusilla,971
NTNames#Eber,972
NTNames#Egypt,973
NTNames#Egyptian,974
NTNames#Egyptians,975
NTNames#Elamites,976
NTNames#Eleazar,977
NTNames#EliakimSonOfAbiud,978
NTNames#EliakimSonOfMelea,979
NTNames#Eliezer,980
NTNames#Elijah,981
NTNames#Elisha,982
NTNames#Eliud,983
NTNames#Elizabeth,984
NTNames#Elmadam,985
NTNames#Emmaus,986
NTNames#EmmausGeodata,987
NTNames#Enoch,988
NTNames#Enos,989
NTNames#Epaenetus,990
NTNames#Epaphras,991
NTNames#Epaphroditus,992
NTNames#Ephesian,993
NTNames#Ephesians,994
NTNames#Ephesus,995
NTNames#EphesusGeodata,996
NTNames#Ephraim,997
NTNames#EphraimGeodata,998
NTNames#Epicurean,999
NTNames#Er,1000
NTNames#Erastus,1001
NTNames#ErastusTheTreasurer,1002
NTNames#Esau,1003
NTNames#Esli,1004
NTNames#Ethiopia,1005
NTNames#Ethiopian,1006
NTNames#Ethiopians,1007
NTNames#EthnicGroup,1008
NTNames#EthnicityAttribute,1009
NTNames#Eubulus,1010
NTNames#Eunice,1011
NTNames#Euodia,1012
NTNames#Euphrates,1013
NTNames#Eutychus,1014
NTNames#Eve,1015
NTNames#EvilSupernaturalBeing,1016
NTNames#FairHavens,1017
NTNames#FairHavensGeodata,1018
NTNames#Felix,1019
NTNames#Festus,1020
NTNames#FixedHoliday,1021
NTNames#Fortunatus,1022
NTNames#Freedmen,1023
NTNames#FreshWaterArea,1024
NTNames#Gabbatha,1025
NTNames#Gabriel,1026
NTNames#Gad,1027
NTNames#Gadara,1028
NTNames#Gadarenes,1029
NTNames#GaiusOfCorinth,1030
NTNames#GaiusOfDerbe,1031
NTNames#GaiusOfMacedonia,1032
NTNames#GaiusTheBeloved,1033
NTNames#Galatia,1034
NTNames#Galatians,1035
NTNames#Galilean,1036
NTNames#Galileans,1037
NTNames#Galilee,1038
NTNames#Gallio,1039
NTNames#Gamaliel,1040
NTNames#Gaza,1041
NTNames#GazaGeodata,1042
NTNames#Gennesaret,1043
NTNames#Gentile,1044
NTNames#Gentiles,1045
NTNames#GeographicArea,1046
NTNames#GeographicLocation,1047
NTNames#GeopoliticalArea,1048
NTNames#Gethsemane,1049
NTNames#Gideon,1050
NTNames#God,1051
NTNames#Gog,1052
NTNames#Golgotha,1053
NTNames#Gomorrah,1054
NTNames#GomorrahGeodata,1055
NTNames#Greece,1056
NTNames#Greek,1057
NTNames#GreekLanguage,1058
NTNames#Greeks,1059
NTNames#Group,1060
NTNames#GroupOfPeople,1061
NTNames#Hades,1062
NTNames#Hagar,1063
NTNames#Hamor,1064
NTNames#Haran,1065
NTNames#HaranGeodata,1066
NTNames#Hebrew,1067
NTNames#Hebrews,1068
NTNames#Heli,1069
NTNames#Hellenists,1070
NTNames#Hermas,1071
NTNames#Hermes,1072
NTNames#Hermogenes,1073
NTNames#HerodAgrippaI,1074
NTNames#HerodAgrippaII,1075
NTNames#HerodAntipas,1076
NTNames#HerodTheGreat,1077
NTNames#Herodians,1078
NTNames#Herodias,1079
NTNames#Herodion,1080
NTNames#Hezekiah,1081
NTNames#Hezron,1082
NTNames#Hierapolis,1083
NTNames#Hosea,1084
NTNames#Human,1085
NTNames#HumanAttribute,1086
NTNames#Hymenaeus,1087
NTNames#Iconium,1088
NTNames#IconiumGeodata,1089
NTNames#Idumea,1090
NTNames#Illyricum,1091
NTNames#Immanuel,1092
NTNames#Isaac,1093
NTNames#Isaiah,1094
NTNames#Iscariot,1095
NTNames#Island,1096
NTNames#Israel,1097
NTNames#Israelites,1098
NTNames#Issachar,1099
NTNames#ItalianCohort,1100
NTNames#Italy,1101
NTNames#Ituraea,1102
NTNames#Jacob,1103
NTNames#JacobSonOfMatthan,1104
NTNames#Jairus,1105
NTNames#Jambres,1106
NTNames#James,1107
NTNames#JamesSonOfAlphaeus,1108
NTNames#JamesSonOfZebedee,1109
NTNames#Jannai,1110
NTNames#Jannes,1111
NTNames#Jared,1112
NTNames#Jason,1113
NTNames#Jechoniah,1114
NTNames#Jehoshaphat,1115
NTNames#Jephthah,1116
NTNames#Jeremiah,1117
NTNames#Jericho,1118
NTNames#JerichoGeodata,1119
NTNames#Jerusalem,1120
NTNames#JerusalemGeodata,1121
NTNames#Jesse,1122
NTNames#Jesus,1123
NTNames#Jew,1124
NTNames#Jewish,1125
NTNames#Jews,1126
NTNames#Jezebel,1127
NTNames#Joanan,1128
NTNames#Joanna,1129
NTNames#Job,1130
NTNames#Joda,1131
NTNames#Joel,1132
NTNames#JohnMark,1133
NTNames#JohnOfTheSanhedrin,1134
NTNames#JohnSonOfZebedee,1135
NTNames#JohntheBaptist,1136
NTNames#JonahOfBethsaida,1137
NTNames#JonahTheProphet,1138
NTNames#Jonam,1139
NTNames#Joppa,1140
NTNames#JoppaGeodata,1141
NTNames#Joram,1142
NTNames#Jordan,1143
NTNames#Jorim,1144
NTNames#Josech,1145
NTNames#Joseph,1146
NTNames#JosephBarsabbas,1147
NTNames#JosephOfArimathea,1148
NTNames#JosephSonOfJonam,1149
NTNames#JosephSonOfMattathias,1150
NTNames#JosephThePatriarch,1151
NTNames#Joses,1152
NTNames#Joshua,1153
NTNames#JoshuaSonOfEliezer,1154
NTNames#Josiah,1155
NTNames#Jotham,1156
NTNames#Judah,1157
NTNames#JudahSonOfJoseph,1158
NTNames#Judaism,1159
NTNames#Judas,1160
NTNames#JudasOfAntioch,1161
NTNames#Jude,1162
NTNames#Judea,1163
NTNames#Judean,1164
NTNames#Julia,1165
NTNames#Julius,1166
NTNames#Junia,1167
NTNames#Kidron,1168
NTNames#Kish,1169
NTNames#Korah,1170
NTNames#LNID,1171
NTNames#Lamech,1172
NTNames#LandArea,1173
NTNames#Laodicea,1174
NTNames#LaodiceaGeodata,1175
NTNames#Laodiceans,1176
NTNames#Lasea,1177
NTNames#LaseaGeodata,1178
NTNames#Latin,1179
NTNames#Lazarus,1180
NTNames#Levi,1181
NTNames#LeviSonOfMelki,1182
NTNames#LeviSonOfSimeon,1183
NTNames#Levite,1184
NTNames#Levites,1185
NTNames#Libya,1186
NTNames#Linus,1187
NTNames#Lois,1188
NTNames#Lot,1189
NTNames#Lucius,1190
NTNames#LuciusOfCyrene,1191
NTNames#Luke,1192
NTNames#Lycaonia,1193
NTNames#Lycaonian,1194
NTNames#Lycia,1195
NTNames#Lydda,1196
NTNames#LyddaGeodata,1197
NTNames#Lydia,1198
NTNames#Lysanias,1199
NTNames#Lysias,1200
NTNames#Lystra,1201
NTNames#LystraGeodata,1202
NTNames#Maath,1203
NTNames#Macedonia,1204
NTNames#Macedonian,1205
NTNames#Macedonians,1206
NTNames#Magadan,1207
NTNames#Magog,1208
NTNames#Mahalaleel,1209
NTNames#Malchus,1210
NTNames#Malta,1211
NTNames#MaltaGeodata,1212
NTNames#Man,1213
NTNames#Manaen,1214
NTNames#Manasseh,1215
NTNames#ManassehThePatriarch,1216
NTNames#Martha,1217
NTNames#Mary,1218
NTNames#MaryMagdalene,1219
NTNames#MaryMotherOfJohnMark,1220
NTNames#MaryOfBethany,1221
NTNames#MaryOfRome,1222
NTNames#MaryWifeOfClopas,1223
NTNames#Mattatha,1224
NTNames#MattathaisSonOfAmos,1225
NTNames#MattathiasSonOfSemein,1226
NTNames#Matthan,1227
NTNames#MatthatSonOfLeviSonOfMelki,1228
NTNames#MatthatSonOfLeviSonOfSimeon,1229
NTNames#Matthias,1230
NTNames#Medes,1231
NTNames#MelchiSonOfAddi,1232
NTNames#MelchiSonOfJannai,1233
NTNames#Melchizedek,1234
NTNames#Melea,1235
NTNames#Menna,1236
NTNames#Mesopotamia,1237
NTNames#Methuselah,1238
NTNames#Michael,1239
NTNames#Midian,1240
NTNames#Miletus,1241
NTNames#MiletusGeodata,1242
NTNames#Mitylene,1243
NTNames#MityleneGeodata,1244
NTNames#Mnason,1245
NTNames#Moabite,1246
NTNames#Moloch,1247
NTNames#Moses,1248
NTNames#Mountain,1249
NTNames#MountofOlivesGeodata,1250
NTNames#Myra,1251
NTNames#MyraGeodata,1252
NTNames#Mysia,1253
NTNames#Naaman,1254
NTNames#Naggai,1255
NTNames#Nahor,1256
NTNames#Nahshon,1257
NTNames#Nahum,1258
NTNames#Nain,1259
NTNames#NainGeodata,1260
NTNames#Naphtali,1261
NTNames#Narcissus,1262
NTNames#Nathan,1263
NTNames#Nation,1264
NTNames#NaturalLanguage,1265
NTNames#Nazarene,1266
NTNames#Nazarenes,1267
NTNames#Nazareth,1268
NTNames#NazarethGeodata,1269
NTNames#Neapolis,1270
NTNames#NeapolisGeodata,1271
NTNames#Nereus,1272
NTNames#Neri,1273
NTNames#Nicanor,1274
NTNames#Nicodemus,1275
NTNames#Nicolaitans,1276
NTNames#Nicolatianism,1277
NTNames#Nicolaus,1278
NTNames#Nicopolis,1279
NTNames#Niger,1280
NTNames#Nineveh,1281
NTNames#NinevehGeodata,1282
NTNames#Noah,1283
NTNames#Nympha,1284
NTNames#Obed,1285
NTNames#Object,1286
NTNames#Olivet,1287
NTNames#Olympas,1288
NTNames#Omega,1289
NTNames#Onesimus,1290
NTNames#Onesiphorus,1291
NTNames#Organization,1292
NTNames#Pamphylia,1293
NTNames#Paphos,1294
NTNames#PaphosGeodata,1295
NTNames#Parmenas,1296
NTNames#Parthia,1297
NTNames#Parthians,1298
NTNames#PartyOfZealots,1299
NTNames#Passover,1300
NTNames#Patara,1301
NTNames#PataraGeodata,1302
NTNames#Patmos,1303
NTNames#Patrobas,1304
NTNames#Paul,1305
NTNames#Peleg,1306
NTNames#Pentecost,1307
NTNames#Perez,1308
NTNames#Perga,1309
NTNames#PergaGeodata,1310
NTNames#Pergamum,1311
NTNames#Persis,1312
NTNames#Phanuel,1313
NTNames#Pharaoh,1314
NTNames#Pharisee,1315
NTNames#Phariseeism,1316
NTNames#Pharisees,1317
NTNames#Philadelphia,1318
NTNames#PhiladelphiaGeodata,1319
NTNames#Philemon,1320
NTNames#Philetus,1321
NTNames#Philip,1322
NTNames#PhilipSonOfHerod,1323
NTNames#Philippi,1324
NTNames#PhilippiGeodata,1325
NTNames#Philippians,1326
NTNames#Philologus,1327
NTNames#Phlegon,1328
NTNames#Phoebe,1329
NTNames#Phoenicia,1330
NTNames#Phoenix,1331
NTNames#PhoenixGeodata,1332
NTNames#Phrygia,1333
NTNames#Phygelus,1334
NTNames#Pilate,1335
NTNames#Pisidia,1336
NTNames#PoliticalAttribute,1337
NTNames#PoliticalBeliefSystem,1338
NTNames#PoliticalOrganization,1339
NTNames#PontiusPilate,1340
NTNames#Pontus,1341
NTNames#Porcius,1342
NTNames#Priscilla,1343
NTNames#Prochorus,1344
NTNames#Ptolemais,1345
NTNames#Publius,1346
NTNames#Pudens,1347
NTNames#Puteoli,1348
NTNames#PuteoliGeodata,1349
NTNames#Pyrrhus,1350
NTNames#Quartus,1351
NTNames#Quirinius,1352
NTNames#Rachel,1353
NTNames#Rahab,1354
NTNames#Ram,1355
NTNames#Ramah,1356
NTNames#RamahGeodata,1357
NTNames#Rebecca,1358
NTNames#Region,1359
NTNames#Rehoboam,1360
NTNames#ReligiousBelief,1361
NTNames#ReligiousBeliefSystem,1362
NTNames#ReligiousOrganization,1363
NTNames#Rephan,1364
NTNames#ResidenceGroup,1365
NTNames#ResidencyAttribute,1366
NTNames#Reu,1367
NTNames#Reuben,1368
NTNames#Rhegium,1369
NTNames#RhegiumGeodata,1370
NTNames#Rhesa,1371
NTNames#Rhoda,1372
NTNames#Rhodes,1373
NTNames#RhodesGeodata,1374
NTNames#Roman,1375
NTNames#RomanCitizenship,1376
NTNames#Romans,1377
NTNames#Rome,1378
NTNames#Rufus,1379
NTNames#RufusOfRome,1380
NTNames#Ruth,1381
NTNames#Sabbath,1382
NTNames#Sadduceanism,1383
NTNames#Sadducees,1384
NTNames#Salamis,1385
NTNames#SalamisGeodata,1386
NTNames#Salem,1387
NTNames#SalemGeodata,1388
NTNames#Salim,1389
NTNames#SalimGeodata,1390
NTNames#Salmon,1391
NTNames#Salmone,1392
NTNames#SalmoneGeodata,1393
NTNames#Salome,1394
NTNames#SaltWaterArea,1395
NTNames#Samaria,1396
NTNames#SamariaGeodata,1397
NTNames#SamariaTheCity,1398
NTNames#Samaritan,1399
NTNames#Samaritans,1400
NTNames#Samos,1401
NTNames#Samothrace,1402
NTNames#Samson,1403
NTNames#Samuel,1404
NTNames#Sanhedrin,1405
NTNames#Sapphira,1406
NTNames#Sarah,1407
NTNames#Sardis,1408
NTNames#SardisGeodata,1409
NTNames#Satan,1410
NTNames#SaulSonOfKish,1411
NTNames#Sceva,1412
NTNames#Scripture,1413
NTNames#Scriptures,1414
NTNames#Scythian,1415
NTNames#SeaOfGalilee,1416
NTNames#SeaofGalileeGeodata,1417
NTNames#Secundus,1418
NTNames#Seleucia,1419
NTNames#SeleuciaGeodata,1420
NTNames#Semein,1421
NTNames#SergiusPaulus,1422
NTNames#Series,1423
NTNames#Serug,1424
NTNames#Seth,1425
NTNames#Sharon,1426
NTNames#Shealtiel,1427
NTNames#ShealtielSonOfNeri,1428
NTNames#Shechem,1429
NTNames#ShechemGeodata,1430
NTNames#Shelah,1431
NTNames#Shem,1432
NTNames#Sidon,1433
NTNames#SidonGeodata,1434
NTNames#Silas,1435
NTNames#Siloam,1436
NTNames#Silvanus,1437
NTNames#SimeonNiger,1438
NTNames#SimeonSonOfJudah,1439
NTNames#SimeonThePatriarch,1440
NTNames#SimeonTheProphet,1441
NTNames#SimonOfCyrene,1442
NTNames#SimonPeter,1443
NTNames#SimonTheTanner,1444
NTNames#SimonTheZealot,1445
NTNames#Sinai,1446
NTNames#Smyrna,1447
NTNames#SmyrnaGeodata,1448
NTNames#Sodom,1449
NTNames#SodomGeodata,1450
NTNames#Solomon,1451
NTNames#SonOfGod,1452
NTNames#Sopater,1453
NTNames#Sosipater,1454
NTNames#Sosthenes,1455
NTNames#Spain,1456
NTNames#Stachys,1457
NTNames#StateOrProvince,1458
NTNames#Stephanas,1459
NTNames#Stephen,1460
NTNames#Stoic,1461
NTNames#SupernaturalBeing,1462
NTNames#SupernaturalRegion,1463
NTNames#Susanna,1464
NTNames#Sychar,1465
NTNames#SycharGeodata,1466
NTNames#Syntyche,1467
NTNames#Syracuse,1468
NTNames#SyracuseGeodata,1469
NTNames#Syria,1470
NTNames#Syrian,1471
NTNames#Syrophoenician,1472
NTNames#Syrtis,1473
NTNames#Tabitha,1474
NTNames#Tamar,1475
NTNames#Tarsus,1476
NTNames#TarsusGeodata,1477
NTNames#Taverns,1478
NTNames#Terah,1479
NTNames#Tertius,1480
NTNames#Tertullus,1481
NTNames#Thaddaeus,1482
NTNames#Theophilus,1483
NTNames#Thessalonians,1484
NTNames#Thessalonica,1485
NTNames#ThessalonicaGeodata,1486
NTNames#Theudas,1487
NTNames#Thomas,1488
NTNames#Thyatira,1489
NTNames#ThyatiraGeodata,1490
NTNames#Tiberias,1491
NTNames#TiberiasGeodata,1492
NTNames#TiberiusCaesar,1493
NTNames#Timaeus,1494
NTNames#Timon,1495
NTNames#Timothy,1496
NTNames#Titius,1497
NTNames#Titus,1498
NTNames#Trachonitis,1499
NTNames#Tribe,1500
NTNames#TribeOfAsher,1501
NTNames#TribeOfBenjamin,1502
NTNames#TribeOfGad,1503
NTNames#TribeOfIssachar,1504
NTNames#TribeOfJoseph,1505
NTNames#TribeOfJudah,1506
NTNames#TribeOfLevi,1507
NTNames#TribeOfManasseh,1508
NTNames#TribeOfNaphtali,1509
NTNames#TribeOfReuben,1510
NTNames#TribeOfSimeon,1511
NTNames#TribeOfZebulun,1512
NTNames#Troas,1513
NTNames#TroasGeodata,1514
NTNames#Trophimus,1515
NTNames#Tryphaena,1516
NTNames#Tryphosa,1517
NTNames#Tychicus,1518
NTNames#Tyrannus,1519
NTNames#Tyre,1520
NTNames#TyreGeodata,1521
NTNames#Urbanus,1522
NTNames#Uriah,1523
NTNames#Uzziah,1524
NTNames#WaterArea,1525
NTNames#Woman,1526
NTNames#Zacchaeus,1527
NTNames#Zadok,1528
NTNames#Zarephath,1529
NTNames#Zealot,1530
NTNames#Zebedee,1531
NTNames#Zebulun,1532
NTNames#Zechariah,1533
NTNames#ZechariahSonOfBarachiah,1534
NTNames#Zenas,1535
NTNames#Zerah,1536
NTNames#Zerubbabel,1537
NTNames#Zeus,1538
NTNames#Zion,1539
NTNames#altitude,1540
NTNames#antagonistOf,1541
NTNames#childOf,1542
NTNames#collaboratesWith,1543
NTNames#description,1544
NTNames#enemyOf,1545
NTNames#ethnicity,1546
NTNames#ethnicityOf,1547
NTNames#hasAntagonist,1548
NTNames#hasEnemy,1549
NTNames#hasOnlyGenealogyMention,1550
NTNames#knows,1551
NTNames#latitude,1552
NTNames#location,1553
NTNames#locationOf,1554
NTNames#longitude,1555
NTNames#member,1556
NTNames#memberOf,1557
NTNames#name_en,1558
NTNames#name_grc,1559
NTNames#nativePlace,1560
NTNames#nativePlaceOf,1561
NTNames#occupation,1562
NTNames#parentOf,1563
NTNames#politicalBelief,1564
NTNames#possiblySamePersonAs,1565
NTNames#relativeOf,1566
NTNames#religiousBelief,1567
NTNames#religiousBeliefOf,1568
NTNames#residentPlace,1569
NTNames#residentPlaceOf,1570
NTNames#siblingOf,1571
NTNames#spouseOf,1572
NTNames#subregion,1573
NTNames#subregionOf,1574
NTNames#visitedPlace,1575
NTNames#visitedPlaceOf,1576
Na399b3211c3f4bf7a83e30f76244f3f1,1577
Naaman,1578
Nad09f9e4678f4c34861b5ec077187d36,1579
Nadf35641f11f4177b969635e66c7061f,1580
Nae079b4539a04df8b5c3d245cf6879ae,1581
Naf12e6e3948641e48eb1b13607c1687b,1582
Naggai,1583
Nahor,1584
Nahshon,1585
Nahum,1586
Nain,1587
Naphtali,1588
Narcissus,1589
Nathan,1590
Nation,1591
Natural Language,1592
Nazarene,1593
Nazarenes,1594
Nazareth,1595
Nb8652d33b0c549c285df6b8eb64231fc,1596
Nb8c69e6bf1f5469496e105c90c0271bf,1597
Nc143c0e35e754ea383ac8cec0cb1115d,1598
Nc47c545b49aa4f258b08d9820e3d6e76,1599
Nd17db03e554e4fe9afafc555418b6c62,1600
Nd21dcfb72dc2415892fe49a13b4f7ebf,1601
Nd719cc54df9c411e84b7e5915b9b5c25,1602
Ndade3b8b9f60454198852a6cc9168678,1603
Ne0d06eb0633d4878a3cf0b149818cdc8,1604
Nea3067e8e80f49cebff64d2f61a2c8fa,1605
Neapolis,1606
Nebbca2228e9d4f6592b9c1686adba42f,1607
Ned30968187134014acb49f280ab96b7b,1608
Nereus,1609
Neri,1610
Nf22e1ab77b9142bbb2ce36165966528d,1611
Nf59292a1d3bf4baab2b1b56f5cfbcb11,1612
Nfbb7439f38344a1eb22c5835f4f815c5,1613
Nfdbb94cf6bc14cdcba17ae311b811aa0,1614
Nfee57425f1c84d7e8fefe5b113df2dca,1615
Nicanor,1616
Nicodemus,1617
Nicolaitans,1618
Nicolatianism,1619
Nicolaus,1620
Nicopolis,1621
Niger,1622
Nineveh,1623
Noah,1624
"Not mentioned in the New Testament: of the people of Moab, a non-Jewish group.",1625
"Not named in the New Testament, but referred to in Matt.1.6 as ""the wife of Uriah"". Since Uriah was a Hittite, it's not clear what her religiousBelief might have been. ",1626
Not named in the New Testament.,1627
Not referenced as a belief system in the New Testament.,1628
Not the same as the psalmist and leader of King David's choir in 1Chr.6.39.,1629
Nympha,1630
Obed,1631
Object,1632
Of the country of Ethiopia. ,1633
Of the country of Syria.,1634
Of the region of Macedonia (and therefore also Greek).,1635
Olivet,1636
Olympas,1637
Omega,1638
"One could infer that Andrew followed Jesus back from Bethany to Galilee in his early ministry, and therefore visited Cana and Capernaum. But this is not explicitly described.",1639
"One might infer Rhoda was a Christian because of her mistress' faith, and her joy in seeing Peter after his release.",1640
One of Jesus' twelve apostles,1641
"One of Jesus' twelve apostles, and the first one called.",1642
One of Paul's companions,1643
One of the 12 Patriarchs of Israel,1644
"One of the 12 Patriarchs of Israel, after whom the land of Judea took its name.",1645
"One of the Twelve, also known as Matthew. ",1646
One of the ancestors of Jesus mentioned in Luke's geneaology,1647
One of the ancestors of Jesus mentioned in Matthew and Luke's geneaologies,1648
One of the ancestors of Jesus mentioned in Matthew's geneaology,1649
One of the emperors of Rome,1650
One of the sons of Judah,1651
"One of the twelve sons of Jacob, whose name is adopted for one of the Twelve Tribes of Israel.",1652
One who worked hard in the Lord among the Roman Christians,1653
Onesimus,1654
Onesiphorus,1655
Only used in the New Testament to refer to those whose place of birth is Egypt. ,1656
Organization,1657
Pamphylia,1658
Paphos,1659
Parmenas,1660
"Part of the ancient empire of Persia, though under Roman domination in New Testmament times.",1661
Parthians,1662
Party of Zealots,1663
Passover,1664
Patara,1665
Patmos,1666
Patrobas,1667
Paul,1668
"Paul describes Archippus as ""our fellow soldier"" in Philemon 1:2, perhaps based on service together in Ephesus (RWP).",1669
"Paul mentions that Epaphras ""worked hard"" for those in Laodicea and Hierapolis, so it's possible (but not certain) he visited there as well. ",1670
Paul's commendation of Phoebe in Romans strongly suggests she delivered the letter,1671
"Paul's description of Andronicus as ""my kinsman"" is taken in the general snese (e.g. coming from the same region), rather than literally. As a ""fellow-prisoner"", he and Junia are assumed to be collaborators with Paul. ",1672
"Paul's description of Herodian as ""my kinsman"" is taken in the general snese (e.g. coming from the same region), rather than literally. ",1673
Peleg,1674
Pentecost,1675
Perez,1676
Perga,1677
Pergamum,1678
Persis,1679
Phanuel,1680
Pharaoh,1681
"Pharaoh is actually a title rather than a personal name, but in the New Testament it refers to a single individual.",1682
Pharisee,1683
Phariseeism,1684
Pharisees,1685
Philadelphia,1686
Philemon,1687
Philetus,1688
Philip,1689
Philippi,1690
Philippians,1691
Philologus,1692
Phlegon,1693
Phoebe,1694
Phoenicia,1695
Phoenix,1696
Phrygia,1697
Phygelus,1698
Pilate,1699
Pisidia,1700
"Places that a human visited. For current purposes, only instances which are explicitly mentioned in Scripture are included, not those that might be inferred (e.g. if going from from A to B implies visiting C, C would not be listed). ",1701
Political Organization,1702
Political attribute,1703
Political belief system,1704
Pontius Pilate,1705
Pontus,1706
Porcius,1707
Priestly leader,1708
Prisca,1709
Prisca is the diminutive form of Priscilla. Brownrigg notes that Paul always uses this form.,1710
Priscilla,1711
"Probably an early Christian known to Mark, who mentions him as the son of Simon of Cyrene, who was compelled to carry Jesus' cross",1712
Probably of Jewish ethnicity,1713
Prochorus,1714
Properly Antonius Felix,1715
Ptolemais,1716
Publius,1717
Pudens,1718
Puteoli,1719
Pyrrhus,1720
Quartus,1721
Quirinius,1722
Rachel,1723
Rahab,1724
Ram,1725
Ramah,1726
Rebecca,1727
Region,1728
Rehoboam,1729
Religious Organization,1730
Religious belief,1731
Religious belief system,1732
Rephan,1733
Residence Group,1734
"Residence in Jerusalem is assumed by the account in Acts 5, where the church is still primarily Jersualem-based. ",1735
Residency attribute,1736
Reu,1737
Reuben,1738
Rhegium,1739
Rhesa,1740
Rhoda,1741
Rhodes,1742
Roman,1743
Roman Emperor at the time of Jesus' birth,1744
Roman Emperor at the time of Jesus' ministry,1745
Roman Emperor during Paul's ministry,1746
Romans,1747
Rome,1748
Rome as ResidentPlace because Paul was imprisoned there when writing to Timothy.,1749
Rufus,1750
Ruth,1751
SUMO.owl,1752
SUMO.owl#Agent,1753
SUMO.owl#BeliefGroup,1754
SUMO.owl#Character,1755
SUMO.owl#City,1756
SUMO.owl#ContentBearingObject,1757
SUMO.owl#FreshWaterArea,1758
SUMO.owl#GeographicArea,1759
SUMO.owl#GeopoliticalArea,1760
SUMO.owl#Group,1761
SUMO.owl#GroupOfPeople,1762
SUMO.owl#Human,1763
SUMO.owl#Island,1764
SUMO.owl#LandArea,1765
SUMO.owl#Nation,1766
SUMO.owl#NaturalLanguage,1767
"SUMO.owl#Object, this ""Corresponds roughly to the class of ordinary ",1768
SUMO.owl#Organization,1769
SUMO.owl#PoliticalOrganization,1770
SUMO.owl#Proposition.,1771
"SUMO.owl#Region: ""A topographic location.  Regions encompass surfaces of Objects, imaginary places, and GeographicAreas. """,1772
SUMO.owl#ReligiousOrganization,1773
SUMO.owl#SaltWaterArea,1774
SUMO.owl#Series,1775
SUMO.owl#StateOrProvince,1776
"SUMO.owl#TimeInterval, but is specified within MILO.",1777
SUMO.owl#WaterArea,1778
"SUO 1.55: July 14, 2003",1779
Sabbath,1780
Sadduceanism,1781
Sadducees,1782
Salamis,1783
Salem,1784
Salim,1785
Salmon,1786
Salmone,1787
Salome,1788
Salt Water Area,1789
Samaria,1790
Samaria was both a province in Palestine and a city of the same name.,1791
Samaritan,1792
Samaritans,1793
Samos,1794
Samothrace,1795
Samson,1796
Samuel,1797
Sanhedrin,1798
Sapphira,1799
Sarah,1800
Sardis,1801
Satan,1802
Saul,1803
Sceva,1804
Scripture,1805
Scriptures,1806
Scythian,1807
Sea of Galilee,1808
Secundus,1809
See OT descriptions in 2 Kings 16; Isa. 7-9; 2 Chr. 28.,1810
See comment on DemetriusTheSilversmith. Keener suggests that 3John is a letter of support which Demetrius carried to Gaius. ,1811
"See the comment on Joseph for why Heli is listed as parentOf Mary, not Joseph, despite Luke 3:23.",1812
"See the note on Joseph for why Mary is childOf Heli. She is described by John as standing at the foot of Jesus' cross with two other Marys. Her relationship to John assumes he is the ""beloved discipled"" described in John's gospel. ",1813
Seleucia,1814
Self-documenting,1815
Semein,1816
Sergius Paulus,1817
Series,1818
Serug,1819
Seth,1820
Sharon,1821
Shealtiel,1822
Shechem,1823
Shelah,1824
Shem,1825
Sidon,1826
Silas,1827
Siloam,1828
Silvanus,1829
Simeon,1830
Simon,1831
Simon Peter,1832
Simon Peter stayed at Simon the Tanner's house in Joppa,1833
"Simon the Zealot was also known as Simon the Cananaean (but the term is one of political, not geographic, affiliation).",1834
Simon was forced to carry Jesus' cross by the Romans who were taking him to be cruficied,1835
Sinai,1836
"Since Paul's Epistle to the Romans was written from Corinth, this is assumed to be the one Paul describes as ""host to me and the whole church""",1837
"Smith notes that Bernice ""lived  under circumstances of great suspicion"" with her brother Herod Agrippa II, i.e. they may have had an incestuous relationship. ",1838
Smyrna,1839
Sodom,1840
Solomon,1841
"Sometimes used synomymously with Gentile, but certainly means non-Jewish in ethnicity.",1842
Son of God,1843
Sons of Thunder,1844
Sopater,1845
Sosipater,1846
Sosthenes,1847
Spain,1848
"Speaking on behalf of the Sanhedrin does not imply Tertullus was Jewish: more likely (but not certain), he was a Roman, hired for his familiarity with Roman law. But the account describes him as traveling from Jerusalem with the others.",1849
Stachys,1850
State or Province,1851
Stephanas,1852
Stephen,1853
Stoic,1854
Subclass for the Twelve Tribes of Israel,1855
Supernatural Being,1856
Supernatural beings that work to support God's purposes as his agents.,1857
Susanna,1858
Sychar,1859
Syntyche,1860
Syracuse,1861
Syria,1862
Syrian,1863
